id,urlkey,article_title,image_url,image_alt,article_url,bw_ratio
260,"edu,stanford,cs)/people/conti/delta2.html",Delta Haptic Device,https://cs.stanford.edu/people/conti/images/tkoala0.gif,,https://cs.stanford.edu/people/conti/delta2.html,1.0
261,"edu,stanford,cs)/people/conti/delta2.html",Delta Haptic Device,https://cs.stanford.edu/people/conti/images/tnano0.gif,,https://cs.stanford.edu/people/conti/delta2.html,1.0
262,"edu,stanford,cs)/people/conti/delta2.html",Delta Haptic Device,https://cs.stanford.edu/people/conti/images/tteaching0.gif,,https://cs.stanford.edu/people/conti/delta2.html,1.0
263,"edu,stanford,cs)/people/conti/delta2.html",Delta Haptic Device,https://cs.stanford.edu/people/conti/images/tfd0.gif,,https://cs.stanford.edu/people/conti/delta2.html,1.0
264,"edu,stanford,cs)/people/conti/delta2.html",Delta Haptic Device,https://cs.stanford.edu/people/conti/images/tpublications0.gif,,https://cs.stanford.edu/people/conti/delta2.html,1.0
265,"edu,stanford,cs)/people/conti/delta2.html",Delta Haptic Device,https://cs.stanford.edu/people/conti/images/tcontact0.gif,,https://cs.stanford.edu/people/conti/delta2.html,1.0
266,"edu,stanford,cs)/people/conti/delta2.html",Delta Haptic Device,https://cs.stanford.edu/people/conti/images/tailab0.gif,,https://cs.stanford.edu/people/conti/delta2.html,1.0
267,"edu,stanford,cs)/people/conti/delta2.html",Delta Haptic Device,https://cs.stanford.edu/people/conti/images/delta2.jpg,,https://cs.stanford.edu/people/conti/delta2.html,0.6470263157894737
268,"edu,stanford,cs)/people/conti/delta2.html",Delta Haptic Device,https://cs.stanford.edu/people/conti/images/ldelta1a.gif,,https://cs.stanford.edu/people/conti/delta2.html,0.7633333333333333
269,"edu,stanford,cs)/people/conti/delta2.html",Delta Haptic Device,https://cs.stanford.edu/people/conti/images/ldelta2b.gif,,https://cs.stanford.edu/people/conti/delta2.html,0.6780555555555555
270,"edu,stanford,cs)/people/conti/delta2.html",Delta Haptic Device,https://cs.stanford.edu/people/conti/images/ldelta3a.gif,,https://cs.stanford.edu/people/conti/delta2.html,0.7480555555555556
271,"edu,stanford,cs)/people/conti/delta2.html",Delta Haptic Device,https://cs.stanford.edu/people/conti/images/ldelta4a.gif,,https://cs.stanford.edu/people/conti/delta2.html,0.1538251366120218
272,"edu,stanford,cs)/people/conti/delta3.html",Delta Haptic Device,https://cs.stanford.edu/people/conti/images/delta3.jpg,,https://cs.stanford.edu/people/conti/delta3.html,0.5349292200854701
273,"edu,stanford,cs)/people/conti/delta3.html",Delta Haptic Device,https://cs.stanford.edu/people/conti/images/ldelta2a.gif,,https://cs.stanford.edu/people/conti/delta3.html,0.6780555555555555
274,"edu,stanford,cs)/people/conti/delta3.html",Delta Haptic Device,https://cs.stanford.edu/people/conti/images/ldelta3b.gif,,https://cs.stanford.edu/people/conti/delta3.html,0.6805555555555556
275,"edu,stanford,cs)/people/conti/delta4.html",Delta Haptic Device,https://cs.stanford.edu/people/conti/images/delta4.jpg,,https://cs.stanford.edu/people/conti/delta4.html,0.0443253968253968
276,"edu,stanford,cs)/people/conti/delta4.html",Delta Haptic Device,https://cs.stanford.edu/people/conti/images/ldelta4b.gif,,https://cs.stanford.edu/people/conti/delta4.html,0.1538251366120218
277,"edu,stanford,cs)/people/conti/index.html",Francois Conti,https://cs.stanford.edu/people/conti/images/tdelta0.gif,,https://cs.stanford.edu/people/conti/index.html,1.0
278,"edu,stanford,cs)/people/conti/index.html",Francois Conti,https://cs.stanford.edu/people/conti/images/intro20.jpg,,https://cs.stanford.edu/people/conti/index.html,0.1175567107750472
279,"edu,stanford,cs)/people/conti/index.html",Francois Conti,https://cs.stanford.edu/people/conti/images/intro35.png,,https://cs.stanford.edu/people/conti/index.html,0.5714792060491494
280,"edu,stanford,cs)/people/conti/index.html",Francois Conti,https://cs.stanford.edu/people/conti/images/intro8.jpg,,https://cs.stanford.edu/people/conti/index.html,0.6408317580340265
281,"edu,stanford,cs)/people/conti/index.html",Francois Conti,https://cs.stanford.edu/people/conti/images/intro9.jpg,,https://cs.stanford.edu/people/conti/index.html,1.0
282,"edu,stanford,cs)/people/conti/index.html",Francois Conti,https://cs.stanford.edu/people/conti/images/intro34.jpg,,https://cs.stanford.edu/people/conti/index.html,1.0
283,"edu,stanford,cs)/people/conti/index.html",Francois Conti,https://cs.stanford.edu/people/conti/images/intro23.jpg,,https://cs.stanford.edu/people/conti/index.html,0.0428875236294896
284,"edu,stanford,cs)/people/conti/index.html",Francois Conti,https://cs.stanford.edu/people/conti/images/intro12.jpg,,https://cs.stanford.edu/people/conti/index.html,0.3737003780718336
285,"edu,stanford,cs)/people/conti/index.html",Francois Conti,https://cs.stanford.edu/people/conti/images/intro18.jpg,,https://cs.stanford.edu/people/conti/index.html,0.3642485822306238
286,"edu,stanford,cs)/people/conti/index.html",Francois Conti,https://cs.stanford.edu/people/conti/images/intro33.jpg,,https://cs.stanford.edu/people/conti/index.html,0.139413988657845
287,"edu,stanford,cs)/people/conti/index.html",Francois Conti,https://cs.stanford.edu/people/conti/images/intro39.jpg,,https://cs.stanford.edu/people/conti/index.html,0.1613894139886578
288,"edu,stanford,cs)/people/conti/index.html",Francois Conti,https://cs.stanford.edu/people/conti/images/intro32.jpg,,https://cs.stanford.edu/people/conti/index.html,0.0
289,"edu,stanford,cs)/people/conti/index.html",Francois Conti,https://cs.stanford.edu/people/conti/images/intro42.jpg,,https://cs.stanford.edu/people/conti/index.html,0.0
290,"edu,stanford,cs)/people/conti/index.html",Francois Conti,https://cs.stanford.edu/people/conti/images/intro30.jpg,,https://cs.stanford.edu/people/conti/index.html,0.96148393194707
291,"edu,stanford,cs)/people/conti/index.html",Francois Conti,https://cs.stanford.edu/people/conti/images/intro29.jpg,,https://cs.stanford.edu/people/conti/index.html,0.0002362948960302
292,"edu,stanford,cs)/people/conti/index.html",Francois Conti,https://cs.stanford.edu/people/conti/images/intro5.jpg,,https://cs.stanford.edu/people/conti/index.html,0.0001181474480151
293,"edu,stanford,cs)/people/conti/index.html",Francois Conti,https://cs.stanford.edu/people/conti/images/intro43.jpg,,https://cs.stanford.edu/people/conti/index.html,0.4777882797731569
294,"edu,stanford,cs)/people/conti/sensei3.html",Sensei,https://cs.stanford.edu/people/conti/images/tsensei2.gif,,https://cs.stanford.edu/people/conti/sensei3.html,0.8921428571428571
295,"edu,stanford,cs)/people/conti/sensei3.html",Sensei,https://cs.stanford.edu/people/conti/images/magellan.png,,https://cs.stanford.edu/people/conti/sensei3.html,0.0076312576312576
296,"edu,stanford,cs)/people/conti/sensei3.html",Sensei,https://cs.stanford.edu/people/conti/images/lhansen0a.gif,,https://cs.stanford.edu/people/conti/sensei3.html,0.6230555555555556
297,"edu,stanford,cs)/people/conti/sensei3.html",Sensei,https://cs.stanford.edu/people/conti/images/lhansen1a.gif,,https://cs.stanford.edu/people/conti/sensei3.html,0.0994444444444444
298,"edu,stanford,cs)/people/conti/sensei3.html",Sensei,https://cs.stanford.edu/people/conti/images/lhansen2b.gif,,https://cs.stanford.edu/people/conti/sensei3.html,0.0641666666666666
299,"edu,stanford,cs)/people/dan-boneh",Dan Boneh | Computer Science,https://www.cs.stanford.edu/sites/g/files/sbiybj28076/files/styles/medium_square/public/media/person/dan-boneh1509499405882.jpg?h=b722e461&itok=K-1Xvdrx,,https://www.cs.stanford.edu/people/dan-boneh,0.0160123966942148
300,"edu,stanford,cs)/people/david-mazieres",David Mazieres | Computer Science,https://www.cs.stanford.edu/sites/g/files/sbiybj28076/files/styles/medium_square/public/media/person/david-mazieres1530135936875.jpg?h=8a8d5e57&itok=GuWK-i-C,,https://www.cs.stanford.edu/people/david-mazieres,0.5057644628099174
301,"edu,stanford,cs)/people/diyi-yang",Diyi Yang | Computer Science,https://www.cs.stanford.edu/sites/g/files/sbiybj28076/files/styles/medium_square/public/media/person/diyi-yang1533352430623.jpg?h=1cc82bee&itok=lDLYT5rz,,https://www.cs.stanford.edu/people/diyi-yang,0.0153305785123966
302,"edu,stanford,cs)/people/dorarad/gqa/challenge.html",GQA: Visual Reasoning in the Real World,https://cs.stanford.edu/people/dorarad/gqa/img/3dlogo.png,,https://cs.stanford.edu/people/dorarad/gqa/challenge.html,0.7452878597916766
303,"edu,stanford,cs)/people/dorarad/gqa/challenge.html",GQA: Visual Reasoning in the Real World,https://cs.stanford.edu/people/dorarad/gqa/img/s4logo.png,,https://cs.stanford.edu/people/dorarad/gqa/challenge.html,0.0887179323139914
304,"edu,stanford,cs)/people/doug-james",Doug James | Computer Science,https://www.cs.stanford.edu/sites/g/files/sbiybj28076/files/styles/medium_square/public/media/person/doug-james1630433858485.jpg?h=fc47416e&itok=5Dwqrncv,,https://www.cs.stanford.edu/people/doug-james,0.0022520661157024
305,"edu,stanford,cs)/people/eroberts/courses/cs181/projects/2000-01/personal-lives/email.html",Email: An Anti-Social Communications Tool?,https://cs.stanford.edu/people/eroberts/courses/cs181/projects/2000-01/personal-lives/email_label.gif,,https://cs.stanford.edu/people/eroberts/courses/cs181/projects/2000-01/personal-lives/email.html,1.0
306,"edu,stanford,cs)/people/eroberts/courses/cs181/projects/2000-01/personal-lives/email.html",Email: An Anti-Social Communications Tool?,https://cs.stanford.edu/people/eroberts/courses/cs181/projects/2000-01/personal-lives/outoftouch.gif,,https://cs.stanford.edu/people/eroberts/courses/cs181/projects/2000-01/personal-lives/email.html,1.0
307,"edu,stanford,cs)/people/eroberts/courses/cs181/projects/2000-01/personal-lives/email.html",Email: An Anti-Social Communications Tool?,https://cs.stanford.edu/people/eroberts/courses/cs181/projects/2000-01/personal-lives/A.gif,,https://cs.stanford.edu/people/eroberts/courses/cs181/projects/2000-01/personal-lives/email.html,1.0
308,"edu,stanford,cs)/people/eroberts/courses/cs181/projects/2000-01/personal-lives/email.html",Email: An Anti-Social Communications Tool?,https://cs.stanford.edu/people/eroberts/courses/cs181/projects/2000-01/personal-lives/mail.jpg,,https://cs.stanford.edu/people/eroberts/courses/cs181/projects/2000-01/personal-lives/email.html,1.0
309,"edu,stanford,cs)/people/eroberts/courses/cs181/projects/2010-11/digitalcurrencies/disadvantages/index.html",Disadvantages | Bitcoin,http://1.gravatar.com/avatar/19bf4418be85f141097cc784dd5b4232?s=1&d=http%3A%2F%2F1.gravatar.com%2Favatar%2Fad516503a11cd5ca435acc9bb6523536%3Fs%3D1&r=G,,https://cs.stanford.edu/people/eroberts/courses/cs181/projects/2010-11/DigitalCurrencies/disadvantages/index.html,1.0
310,"edu,stanford,cs)/people/eroberts/courses/cs181/projects/2010-11/digitalcurrencies/disadvantages/index.html",Disadvantages | Bitcoin,http://1.gravatar.com/avatar/fe87ea13e18a9ab02ddd30f16498c5f4?s=1&d=http%3A%2F%2F1.gravatar.com%2Favatar%2Fad516503a11cd5ca435acc9bb6523536%3Fs%3D1&r=G,,https://cs.stanford.edu/people/eroberts/courses/cs181/projects/2010-11/DigitalCurrencies/disadvantages/index.html,0.0
311,"edu,stanford,cs)/people/eroberts/courses/cs181/projects/2010-11/digitalcurrencies/disadvantages/index.html",Disadvantages | Bitcoin,http://0.gravatar.com/avatar/25e84688a943cf31af4e68ff2ca71808?s=1&d=http%3A%2F%2F0.gravatar.com%2Favatar%2Fad516503a11cd5ca435acc9bb6523536%3Fs%3D1&r=G,,https://cs.stanford.edu/people/eroberts/courses/cs181/projects/2010-11/DigitalCurrencies/disadvantages/index.html,1.0
312,"edu,stanford,cs)/people/eroberts/courses/cs181/projects/2010-11/digitalcurrencies/disadvantages/index.html",Disadvantages | Bitcoin,http://pixel.quantserve.com/pixel/p-18-mFEk4J448M.gif?labels=language.en%2Ctype.wpcom,,https://cs.stanford.edu/people/eroberts/courses/cs181/projects/2010-11/DigitalCurrencies/disadvantages/index.html,1.0
313,"edu,stanford,cs)/people/eroberts/courses/cs181/projects/2010-11/digitalcurrencies/disadvantages/index.html",Disadvantages | Bitcoin,http://b.scorecardresearch.com/p?cj=1c1=2&c2=7518284,,https://cs.stanford.edu/people/eroberts/courses/cs181/projects/2010-11/DigitalCurrencies/disadvantages/index.html,1.0
314,"edu,stanford,cs)/people/eroberts/courses/cs181/projects/domain-names",The Internet and Domain Names,https://cs.stanford.edu/people/eroberts/courses/cs181/projects/domain-names/logo.gif,What's in a name?,https://cs.stanford.edu/people/eroberts/courses/cs181/projects/domain-names/,0.8125519534497091
315,"edu,stanford,cs)/people/eroberts/courses/cs181/projects/domain-names",The Internet and Domain Names,https://cs.stanford.edu/people/eroberts/courses/cs181/projects/domain-names/toolbar.gif,Menu,https://cs.stanford.edu/people/eroberts/courses/cs181/projects/domain-names/,0.0956272765163184
316,"edu,stanford,cs)/people/eroberts/courses/cs181/projects/domain-names/about/about.html",About the Project Team,https://cs.stanford.edu/people/eroberts/courses/cs181/projects/domain-names/sm_logo.gif,"Domain
  names",https://cs.stanford.edu/people/eroberts/courses/cs181/projects/domain-names/about/about.html,0.6743506493506494
317,"edu,stanford,cs)/people/eroberts/courses/cs181/projects/domain-names/about/about.html",About the Project Team,https://cs.stanford.edu/people/eroberts/courses/cs181/projects/domain-names/about/about.gif,,https://cs.stanford.edu/people/eroberts/courses/cs181/projects/domain-names/about/about.html,0.8329907502569374
318,"edu,stanford,cs)/people/eroberts/courses/cs181/projects/domain-names/background/background.html",Background,https://cs.stanford.edu/people/eroberts/courses/cs181/projects/domain-names/background/background.gif,,https://cs.stanford.edu/people/eroberts/courses/cs181/projects/domain-names/background/background.html,0.8075864779874213
319,"edu,stanford,cs)/people/eroberts/courses/cs181/projects/domain-names/background/conflict.html",Conflict Resolution,https://cs.stanford.edu/people/eroberts/courses/cs181/projects/domain-names/background/conflict.gif,,https://cs.stanford.edu/people/eroberts/courses/cs181/projects/domain-names/background/conflict.html,0.8077147525676938
320,"edu,stanford,cs)/people/eroberts/courses/cs181/projects/domain-names/background/domainnames.html",What are domain names?,https://cs.stanford.edu/people/eroberts/courses/cs181/projects/domain-names/background/domainnames.gif,,https://cs.stanford.edu/people/eroberts/courses/cs181/projects/domain-names/background/domainnames.html,0.7874493927125507
321,"edu,stanford,cs)/people/eroberts/courses/cs181/projects/domain-names/background/internic.html",The InterNIC and NSI,https://cs.stanford.edu/people/eroberts/courses/cs181/projects/domain-names/background/internic.gif,,https://cs.stanford.edu/people/eroberts/courses/cs181/projects/domain-names/background/internic.html,0.7596046548700781
322,"edu,stanford,cs)/people/eroberts/courses/cs181/projects/domain-names/background/procedure.html",Registration,https://cs.stanford.edu/people/eroberts/courses/cs181/projects/domain-names/background/registration.gif,,https://cs.stanford.edu/people/eroberts/courses/cs181/projects/domain-names/background/procedure.html,0.8166093272171254
323,"edu,stanford,cs)/people/eroberts/courses/cs181/projects/domain-names/background/procedure.html",Registration,https://cs.stanford.edu/people/eroberts/courses/cs181/projects/domain-names/background/dom-flow_lge.JPG,"Overview of Registration
Process",https://cs.stanford.edu/people/eroberts/courses/cs181/projects/domain-names/background/procedure.html,0.1081129521702317
324,"edu,stanford,cs)/people/eroberts/courses/cs181/projects/domain-names/conclusion/conclusion.html",Conclusion,https://cs.stanford.edu/people/eroberts/courses/cs181/projects/domain-names/conclusion/conclusion.gif,,https://cs.stanford.edu/people/eroberts/courses/cs181/projects/domain-names/conclusion/conclusion.html,0.7991379310344827
325,"edu,stanford,cs)/people/eroberts/courses/cs181/projects/domain-names/problems/confusion.html",Domain Name Confusion,https://cs.stanford.edu/people/eroberts/courses/cs181/projects/domain-names/problems/confusion.gif,,https://cs.stanford.edu/people/eroberts/courses/cs181/projects/domain-names/problems/confusion.html,0.8216145833333334
